Id,Label,uid,lname,Component ID,Eigenvector Centrality,Degree,Clustering Coefficient,Number of triangles,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank
551,Craig,iH5YQPtx1qrNG4t2-DjI3Q,Y.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
552,Shelley,ivcxHJYf_mifoml83GA_6g,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
553,Vivian,iaT_n5rb7ivYnbpeJXqlMQ,W.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
555,Chuck,5XAXkk6WENi0OW_HSSXRWA,D.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
556,Dave,1TsY_wvCLQvL3mNHUcHo4A,S.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
557,Ken,URPjW8ckLuLDLR02uuLpTg,G.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
558,Suzanne,WGM7TJ_U7Bbwx8C4Wu4F8w,Q.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
559,Loren,6RHP9VLglqGXydK2mTMjAw,M.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
560,Michele,EOxdQuedwe_2MkdLnX7MAA,M.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
561,Raymond,7KS1PJ3kYyuSCvCrLohUpw,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
562,Jaeman,QFjqxXn3acDC7hckFGUKMg,M.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
563,Jessica,2dv7J4F9WDUu0fF2PH02ZQ,Y.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
564,Chris,lw3MIHjF-2SRVnkivqChrg,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
565,Michael,NFIi_aXNp4QM29Ufn_lzyA,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
566,Kimquyen,yLW8OrR8Ns4X1oXJmkKYgg,L.,0,0.089812492,2,0,0,4,3.037974684,3539.584691,7.07E-04,7.07E-04,9,6.56E-04
568,Jay,U2aPK_uBJe2eSDwXegoo1Q,Y.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
569,Michael,nXMMoDzXRByQiWH9cf-FAQ,F.,0,0.092465301,2,0,0,4,3.079113924,1087.351389,7.07E-04,7.07E-04,4,6.34E-04
570,M,CL0RX4eyVpUzd2R-fldELg,D.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
571,Ryan,BxV2pTVmYCW15gSZAPMFKQ,C.,0,0.144182476,3,0,0,4,2.856803797,2605.634056,9.42E-04,9.42E-04,8,8.80E-04
572,Amanda,8XUQjEgcLrrwwi1o3bdDCQ,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
573,Chuck,6cKqMlDIkd3nJsNPKWSCug,S.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
574,Monica,oZ1niW86oM-onK3s98ZLyQ,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
575,Danielle,yZS81ytT4TnAzaQ9Qs73oA,W.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
576,Michael,YWWDhFvemd93HKof8D-QoA,F.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
577,Hugh,2WNF5PiFkBmMlKFcxiijZA,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
578,Ian,hVRpLwPfgRaU6sllAHpnAw,S.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,6,6.18E-04
579,Matthew,jQB-yh5WoOPMrfqwZEBfSg,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
580,Tiffany,GmQR50bIII7gDNRYEgfXfA,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
581,Sonya,A3RNfsoCdjH3UmYGm3BMVQ,T.,0,0.089812492,2,0,0,4,3.037974684,3539.584691,7.07E-04,7.07E-04,8,6.56E-04
582,Jody,wbAvWxfh-NjkymmiJZWyzQ,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
583,Bobby,vMBbRZzpmJEKzRDDGwIReA,K.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
584,Cheri,TwPlaNvnziaN2wB3lk_9Mw,Y.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,8,6.18E-04
586,Jason,NsegE9Mqm3GCQeSx0v0tYw,B.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,6,6.18E-04
587,Stacey,RwIhCWHhTDjWz9qcEFUfYw,D.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
588,Vern,Hqz_L-q1Ax34ihdSMIyB4A,G.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
591,Priscilla,Jmx3acL7JIgB3vY2qrQNWA,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
592,Jennifer,a7K8yNKMI_-BnUgIOepLaA,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
593,Monica,Tsm8VraTp5OGyVALtUiCeQ,J.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
594,James,O14B42uWvjNWQgKbxpWxuQ,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
596,Mary,BnPJGpgKMpdASPEYuwse8w,Kay,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
597,Jenn,0Hm4Cj17ArxEwe7HFpYBuw,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
598,Todd,aEn9MSE3jXHG1WL-9RWKWA,W.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
599,Scot,c-c64rURhBR8V8scSbwo7Q,E.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
600,Jay,i8x5kYXh26WeMFntmlLebQ,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
602,Tim,Y0DSxhhChQwzoQsLeDuvRw,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
603,Mo,2vFUeQGnG8zdLSQkwfChog,A.,0,0.092465301,2,0,0,4,3.079113924,1087.351389,7.07E-04,7.07E-04,4,6.34E-04
604,Nicole,r0TfQlTVsaa3FU6O9bjCRQ,S.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
606,Sandy,l_jtkxcf1kStBzfkwy8fPw,D.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
607,John,kTYWaZrSr6JPtTleFVR15w,D.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
608,Isaac,ghQZvTiGa5M6v_j2lrtFfQ,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
609,Keeley,pm2Xtpl0zwp94Yaj5cT26g,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
611,Asina,an-ijVpGQxgiOBX9qTBOyQ,G.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
613,Amy,MOgGz-iTr_vSz12S8bC4mA,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
616,Queenie,xIx619k3xJq_UwpSrWsyWg,I.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
617,Lauren,_9WKSGfBn193Wl3vd7kt1A,F.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
618,Christy,GF_BSqaNu69aKn0AR_M9Wg,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
619,Robert,J18ol0RI1TuyqGKFZJfh3w,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
622,Alex,U9OMTFeIXK31a8e1ATnEew,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
623,Brittany,dPY7bBf9hY94Fr-XXuzcCA,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
624,Bianca,9buYPZqXnxVgvfM7mYvA-g,J.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
625,Jeff,sOZfGLRjhcEjAKBLZKcJGg,E.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
626,Renata,juLlBJ6SQMyMLxPLczZxNA,K.,1,0,0,0,0,0,0,0,0,0,0,1.19E-04
627,Char,jrMxBHW3SlUGVGYWvPsHWA,Y.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
628,Marty,_LbK9H21Hm6nx7FzjeGpEg,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
629,Eugene,DV2a1_Wbmef7-akGbT6rlg,F.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
630,Lori,1Xw0qrx8Oo0MXIrYY9eTJg,N.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
631,Rafinity,mH_vxQd4iLSX-ru29bbLaw,Z.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
632,Bill,0Q0IgUtm3B0jnfj8YcCKfQ,D.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
633,Hadi,nWxvB7rz4_FkG1ATKQuy5Q,M.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
634,Eric,aKhv49qQ1A1MDvGZ-cVh7Q,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
635,Emilio,Z5_KJ2U86Xe1YyckqhgOdg,M.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
636,Tim,574x3ezQTKDSsq37bi3HPw,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
638,Ida,Ss6Fz9oK7HCOvYllxpdwEw,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
640,Nader,w1TjcJ6itK7LC_IY61NQIQ,A.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
641,Renata,juLlBJ6SQMyMLxPLczZxNA,K.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,6,6.18E-04
642,Ben,_78TE24hohTFMwURU2mehg,V.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
643,Judy,iDlkZO2iILS8Jwfdy7DP9A,F.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,6,6.18E-04
644,Brad,GBfzyv0EK8flUL7YUdM-Uw,P.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
645,Michael,Hm5PtShXQbFUMdsL9yJVGQ,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
646,Pauly,r3ov7FgibBx41_W74I1KiA,G.,0,0.102940331,2,1,1,4,2.825949367,0,7.07E-04,7.07E-04,8,6.27E-04
647,Ernesto,3eUPfBdVr1BexmC0bGgCvQ,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
649,Geneva,DarSrXhUck-tFkp2bMxQqw,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
650,Johnny,l8C_2LLgP7Hv9gLyfq4QXg,P.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
652,Jordan,c0wh1o6Scq25sgjDsjD5rg,Liam,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
653,Andre,yH3Jyu5vRTAJ8uMAD2bLGQ,E.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
654,Alan,hg71CGHy9bwpgY8cGVVg4w,W.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
657,Andrea,7SFUWbb33dOR8lmO51h3dg,K.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,6,6.18E-04
658,Ryan,SCo1UBoeN3bhRMkSYuiX1A,J.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,8,6.18E-04
659,Mike,mX84lBw8jwS2uQqdgKu_aA,O.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
661,Maria,DwIetk5y9m6AypCjPux6RQ,M.,0,0.144182476,3,0,0,4,2.856803797,2605.634056,9.42E-04,9.42E-04,4,8.80E-04
662,Christopher,2KnoduMAam0OkBERfv6Uvg,T.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
663,Melissa,gBB5kMi-Xs3ub8lfZDCRbA,V.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
665,Don,lU_aNRWw8edBmIi5_NARmg,S.,0,0.101501531,2,0,0,4,3.098892405,584.2769738,7.07E-04,7.07E-04,6,6.18E-04
666,Eloise,GYutlm3WoyWozve1T1_DWA,O.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
667,Syed,VQA4V7Uv_PDkgifBcuG63w,K.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
668,Rachid,vVYZmlco7x4KK_wY-wO1cg,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
669,Sheila,7sNE58P4AvsX6QHE8ypCiA,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
670,Henry,sys6XtOZVLDzwn3qistBKw,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
671,Bryan,nHoV323Fh7ZHSgXuNbDxkw,Y.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
672,Heidi,PKZLwAGgBtQCjJtGhyPETA,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
673,Tim,wNmPSzW37_zDE5Bd8R2RBA,P.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
674,Elise,OMzQAdzm9cJusfLvJi-htg,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
675,David,hDCI6sHwATD5E2r05zrAZQ,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
676,Kevin,MfxdEmaH-0_ITpuXU4Hgzg,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
677,Pablo,JtjnGTZejClempqv1OaLqQ,S.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
678,Elias,_VTkMoIa11C9IA4zlYbsOA,A.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
679,Island,pweBa6eYS8ktSz8d3ca1uA,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
680,Daniel,scfLHjLuV5rvj_9ATUD5Ug,P.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
681,Joey,CcRfRjqvHkMTWK7aU4bnPw,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
682,Nikki,H9s7_whywv9yczmJD1TCQw,K.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
683,Jeff,-6AZhc0TjqCuT6q0PdgQLA,Y.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
684,Erica,dyhTHLIf6eWBvU78Y3T06A,O.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
685,Jenny,SO78YFzsKbao9xYY4B09wQ,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
686,Bree,6gVQS9Ief4eJUNHdC1V4UQ,H.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
687,Ashley,Fzr6fY6ozVoqKBuxw-RFFA,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
688,Alyssa,dvl2HYHqn5Md8zUUkljhBg,A.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
689,Phillip,_qDBBoXEGB5AdRb33uJrNA,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
690,Fred,03OhJB2KVcukAPIzcCQ1PQ,A.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
691,Glenn,C3z0KAr_-sM_tsyQHv9DFQ,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
692,Sean,SnMk13_FIO4T_f1y6YQLmw,S.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
693,Aaron,PaNO-eyIdrdZnF5FeNjd4Q,C.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
694,M,NL3QfgjmbygOr8g_erPtqg,J.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
695,Ann,z0dqdq9T8kquY4VeyqXTqQ,S.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
696,Nick,3Gyy-Qtw6VsmDozjmu3IFA,D.,0,0.092465301,2,0,0,4,3.079113924,1087.351389,7.07E-04,7.07E-04,4,6.34E-04
697,Mark,ylTvtfd49d2sQ7N9eyWzeA,B.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
698,Danielle,W7Nl3wEibJ5VgFlJLvPA4Q,T.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
699,Darrell,yZdfEKXGAnEISaSMYTRPuQ,S.,0,0.092465301,2,0,0,4,3.079113924,1087.351389,7.07E-04,7.07E-04,4,6.34E-04
700,Dave,03FWBi8ackcSksjO1o2GSQ,F.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
701,Kelly,8NIoKQtzz_MEcOTZOQYOqQ,J.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
702,Nanci,#NAME?,A.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
703,Nichole,qqzWygZR_bNEZuufHyt_aA,F.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
705,Fay,KmQ_CaPWlNBuaxrwVTZt5A,G.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
706,Vijay,8DX3pBJt96HqRxV8ACLdYA,R.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
707,E,WgbbxTRIy7MwDKn7nL5WKQ,M.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
708,Harrison,GDVDWlJAneHlpr5zbwshCQ,L.,0,0.092465301,2,0,0,4,3.079113924,1087.351389,7.07E-04,7.07E-04,8,6.34E-04
709,Marc,IBiHQzvzP01UNuLbADSz4A,T.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
710,Allie,YEsh-gs-iic5PWCS1yoA9g,A.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
711,John,sy0MNBrbdFQXyyVWRoGcTQ,L.,0,0.049784357,1,0,0,4,3.334651899,0,4.71E-04,4.71E-04,8,3.72E-04
712,Toni,zvfxtQYwAjar8QQQG6Bk0Q,J.,0,0.092465301,2,0,0,4,3.079113924,1087.351389,7.07E-04,7.07E-04,4,6.34E-04
715,MaryLou,ibZIMJ55dvoqag4_JrQ4sw,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
720,Valerie,quH7oYf3C-_klKjP-cklCQ,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
722,Imran,A3eAIFfkvfudRM9QeEaIJw,K.,0,0.09583692,2,1,1,4,2.942246835,0,7.07E-04,7.07E-04,5,6.36E-04
723,patrick,9SiMC8YFsAZi1kZ-cyxG6w,b.,0,0.09583692,2,1,1,4,2.942246835,0,7.07E-04,7.07E-04,4,6.36E-04
726,Dennis,qzRHQKy7MVYO8-fWQU81dA,A.,0,0.094398119,2,0,0,4,3.094936709,934.0056933,7.07E-04,7.07E-04,6,6.27E-04
728,Frank,5AyaCHkJaeMLmjzu-NwZyQ,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
729,Christine,-0IiMAZI2SsQ7VmyzJjokQ,A.,0,0.09583692,2,1,1,4,2.942246835,0,7.07E-04,7.07E-04,4,6.36E-04
732,Brad,LoKOWvUpjWsx3emo5B4g4g,E.,0,0.094398119,2,0,0,4,3.094936709,934.0056933,7.07E-04,7.07E-04,6,6.27E-04
734,Chris,1Sl_w3Reyrirhxp4wpW4lQ,E.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
738,Miriam,gjhzKWsqCIrpEd9pevbKZw,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
740,Kerry,1BjI1-O1gxSt8TRO0yD8Gg,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
741,Taric,YpGt3hdq5adPlEFn9fQ2Zw,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
742,Krsna,o84KZeqgy0YGLmz5I9P-pg,V.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
744,Matthew,oWd7wL340Z9JiGf5Wu_bSQ,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
745,Priscilla,3ZBpO7pSDSz7MzxLNOxUMQ,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
747,Raquel,bA_0WltreAfajPFUm5rgfg,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
748,Shanna,ZW217qAFcBZIFYQleDnm8g,K.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
749,Ashlie,7SN81BGKQSWcH-y1oh1k5Q,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
751,Kyle,1DsuFRjdW0gDA23Xswzoqg,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
754,Ramona,n9RM5dQs7DEbUNZR2AAPVw,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
756,Axe,9450TymL5lmb_rrmLOwjQQ,P.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
758,Chris,tFTU5yWOCQLqJMs2YhAaFQ,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
759,Joel,JZsDEj8EnFppjzoAFKm-mQ,J.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
760,Evan,gScmsSCqBeFPp6q9yG5nmw,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
761,Scott,TPqPyYhuZT-KpHN6ff5lig,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
762,Greg,5SBJbdK2SGAMc6g2rkFGGQ,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
763,Megan,b1NOAQSKdOT3susb5XcMtA,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
764,Tony,9LkNJPfn7n0b7-e-56vdvw,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
765,Apollo,fzV-0gh2m5anmq7onUnUtQ,Y.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
766,Michelle,NkVYcoaThHjOfTTgq6OdHQ,I.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
768,Noah,5BydnCII5onM_iYxz4a5vQ,Z.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
769,Dan,Ef-NDzuYpy9Y_ntbk6GUfQ,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
770,Ife,YTDM5iqsTFIyi1oUBhE1aA,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
771,Christy,vimEpZnvi38O0Vz5uaNj4g,F.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
772,Cesar,qYvD_MFjR7zwFBwUO8KqnA,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
773,Dan,vRjVhl3ONG2GfWY4NXJZbQ,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
