Source,Target,Type,Id,Label,Weight
?????????????????????_1415735909,Minyoung__KI_100002976351370,Undirected,2512,,1
?????????????????????_1415735909,Sunhyung_Jurng_100003006265541,Undirected,2539,,1
?????????????????????_1415735909,Soeun_Kang_100003091929099,Undirected,2553,,1
?????????????????????_1415735909,De__Fang_100003154999004,Undirected,2588,,1
?????????????????????_1415735909,Cincero_Seongsil_Han_100003162909171,Undirected,2616,,1
Ji_Eun_Sung_1417089104,Soyoung_Lee_1350369969,Undirected,958,,1
Ji_Eun_Sung_1417089104,?????????????????????_1415735909,Undirected,1033,,1
Ji_Eun_Sung_1417089104,??????????????????€?_100000259041746,Undirected,1046,,1
Ji_Eun_Sung_1417089104,Brian_Don-chic_Ko_100000307910699,Undirected,1047,,1
Ji_Eun_Sung_1417089104,Jiyoon_No_100000547274511,Undirected,1048,,1
Ji_Eun_Sung_1417089104,Hyunji_Shae_Kim_100001156999960,Undirected,1578,,1
Ji_Eun_Sung_1417089104,Ji_Hee_Lee_100001203888764,Undirected,1588,,1
Ji_Eun_Sung_1417089104,HyunJung_Park_100001598041775,Undirected,1838,,1
Ji_Eun_Sung_1417089104,Jaeeun_Yu_100001615528149,Undirected,1853,,1
Ji_Eun_Sung_1417089104,???€??????€??€?_100002057205944,Undirected,2191,,1
Ji_Eun_Sung_1417089104,Canto_Kim_100002549076834,Undirected,2313,,1
Ji_Eun_Sung_1417089104,Jen__Button_100002595027884,Undirected,2349,,1
Ji_Eun_Sung_1417089104,Min-Hee__Lim_100002617764635,Undirected,2378,,1
Ji_Eun_Sung_1417089104,Sunhyung_Jurng_100003006265541,Undirected,2540,,1
Ji_Eun_Sung_1417089104,Soeun_Kang_100003091929099,Undirected,2554,,1
Ji_Eun_Sung_1417089104,Jinmin_Kim_100003607390103,Undirected,2656,,1
Seungmin_Lee_1427463605,MunGi_Kim_1227882330,Undirected,897,,1
Seungmin_Lee_1427463605,Hyunmin_Kim_1238972387,Undirected,907,,1
Seungmin_Lee_1427463605,Soyoung_Lee_1350369969,Undirected,959,,1
Seungmin_Lee_1427463605,?????????????????????_1415735909,Undirected,1034,,1
Seungmin_Lee_1427463605,Ji_Eun_Sung_1417089104,Undirected,1043,,1
Seungmin_Lee_1427463605,Won_Jae_Lee_100000069765934,Undirected,1054,,1
Seungmin_Lee_1427463605,??????????????????€?_100000259041746,Undirected,1055,,1
Seungmin_Lee_1427463605,Brian_Don-chic_Ko_100000307910699,Undirected,1056,,1
Seungmin_Lee_1427463605,Juyon_Julie_100000469454910,Undirected,1057,,1
Seungmin_Lee_1427463605,Jiyoon_No_100000547274511,Undirected,1058,,1
Seungmin_Lee_1427463605,????????????????????_100000692518718,Undirected,1059,,1
Seungmin_Lee_1427463605,Freyr_Van_Aesir_100000865188754,Undirected,1376,,1
Seungmin_Lee_1427463605,Hyunji_Shae_Kim_100001156999960,Undirected,1579,,1
Seungmin_Lee_1427463605,Kwangjin_Lee_100001218700974,Undirected,1621,,1
Seungmin_Lee_1427463605,Ayou_Ovee_100001442166098,Undirected,1743,,1
Seungmin_Lee_1427463605,HyunJung_Park_100001598041775,Undirected,1839,,1
Seungmin_Lee_1427463605,???????????????????_100001663429780,Undirected,1913,,1
Seungmin_Lee_1427463605,Donghoon_Shin_100001891765121,Undirected,2107,,1
Seungmin_Lee_1427463605,Sookyoung_Ji_100001991314805,Undirected,2140,,1
Seungmin_Lee_1427463605,HanRa_Choi_100001993722145,Undirected,2149,,1
Seungmin_Lee_1427463605,HWoo_Jung_100002295520839,Undirected,2241,,1
Seungmin_Lee_1427463605,Hyoeun_Lew_100002383544059,Undirected,2268,,1
Seungmin_Lee_1427463605,?????€??????????????_100002581436750,Undirected,2333,,1
Seungmin_Lee_1427463605,Jen__Button_100002595027884,Undirected,2350,,1
Seungmin_Lee_1427463605,Oogie_Boogie_100002602334210,Undirected,2366,,1
Seungmin_Lee_1427463605,Min-Hee__Lim_100002617764635,Undirected,2379,,1
Seungmin_Lee_1427463605,Ken__Ko_100002621077930,Undirected,2386,,1
Seungmin_Lee_1427463605,Minyoung__KI_100002976351370,Undirected,2513,,1
Seungmin_Lee_1427463605,Sunhyung_Jurng_100003006265541,Undirected,2541,,1
Seungmin_Lee_1427463605,Soeun_Kang_100003091929099,Undirected,2555,,1
Seungmin_Lee_1427463605,De__Fang_100003154999004,Undirected,2589,,1
Yeongbae_Choe_1436943724,Ying_Liu_1323164476,Undirected,933,,1
Yeongbae_Choe_1436943724,Sungyong_Um_100001029973935,Undirected,1497,,1
Yeongbae_Choe_1436943724,Soojin_Lee_100001219495605,Undirected,1637,,1
Yeongbae_Choe_1436943724,Jaeseok_Jason_Lee_100002574066536,Undirected,2325,,1
Yeongbae_Choe_1436943724,Kwangsoo_Park_100003827290374,Undirected,2670,,1
Andrew_Joohyung_Lee_1451301324,David_Dongwon_Lee_100001091392910,Undirected,1518,,1
Daejin_Jeon_1457691493,??????????????????_100000239260227,Undirected,1071,,1
Daejin_Jeon_1457691493,Soung-woo_Choi_100001151802830,Undirected,1569,,1
Daejin_Jeon_1457691493,Jin_Lee_100001227909723,Undirected,1651,,1
Daejin_Jeon_1457691493,Chilwoong_Kwon_100001906097757,Undirected,2120,,1
BBang_Eun_Hye_1492261150,Daejin_Jeon_1457691493,Undirected,1070,,1
BBang_Eun_Hye_1492261150,??????????????????_100000239260227,Undirected,1075,,1
BBang_Eun_Hye_1492261150,Dooee_Park_100000563487306,Undirected,1076,,1
BBang_Eun_Hye_1492261150,Jina_Ryu_100000951781979,Undirected,1450,,1
BBang_Eun_Hye_1492261150,Soung-woo_Choi_100001151802830,Undirected,1570,,1
BBang_Eun_Hye_1492261150,Jin_Lee_100001227909723,Undirected,1652,,1
BBang_Eun_Hye_1492261150,Chilwoong_Kwon_100001906097757,Undirected,2121,,1
KyungHo_Choe_Gom_1494234573,Sungeun_Hwang_100000585533103,Undirected,1077,,1
KyungHo_Choe_Gom_1494234573,Go_Eun_Park_100001880594539,Undirected,2088,,1
Jay_Jeong-ah_Choi_1503691822,Youwon_Bang_100000333091096,Undirected,1080,,1
Jay_Jeong-ah_Choi_1503691822,?????????????????€????_100000608158296,Undirected,1081,,1
Jay_Jeong-ah_Choi_1503691822,Hana_Lee_100000880836809,Undirected,1430,,1
Jay_Jeong-ah_Choi_1503691822,Leila_Kim_100000947394777,Undirected,1445,,1
Jay_Jeong-ah_Choi_1503691822,??????????????????????_100001216807406,Undirected,1603,,1
Jay_Jeong-ah_Choi_1503691822,Sunyoung_Lee_100001810634154,Undirected,2024,,1
Jay_Jeong-ah_Choi_1503691822,Hyunju_Park_100001823923534,Undirected,2038,,1
Jay_Jeong-ah_Choi_1503691822,Go_Eun_Park_100001880594539,Undirected,2089,,1
Jay_Jeong-ah_Choi_1503691822,Young_Im__Han_100001884537559,Undirected,2099,,1
Jay_Jeong-ah_Choi_1503691822,????????????????????_100002025717828,Undirected,2177,,1
Jay_Jeong-ah_Choi_1503691822,Hyekyeong__Yu_100002461503914,Undirected,2295,,1
Gyu_Dong_Kim_1520958923,Yeongbae_Choe_1436943724,Undirected,1064,,1
Gyu_Dong_Kim_1520958923,Jimi_Kim_100000042595242,Undirected,1090,,1
Gyu_Dong_Kim_1520958923,Sungyong_Um_100001029973935,Undirected,1498,,1
Gyu_Dong_Kim_1520958923,Soojin_Lee_100001219495605,Undirected,1638,,1
Gyu_Dong_Kim_1520958923,Byunghoon_Jin_100001592281396,Undirected,1832,,1
Gyu_Dong_Kim_1520958923,Jaeseok_Jason_Lee_100002574066536,Undirected,2326,,1
???€??????€??????????_1529341695,Yoo-Hwan_Kim_1026491885,Undirected,753,,1
???€??????€??????????_1529341695,Yonghwan_Lee_100002211201310,Undirected,2234,,1
???€??????€??????????_1529341695,Sangho__Lee_100002601227960,Undirected,2363,,1
Jamie_Seo_1541662725,Sungyun_Ban_100000389771602,Undirected,1095,,1
Jamie_Seo_1541662725,Hae_Sang_Park_100000975240739,Undirected,1473,,1
Jamie_Seo_1541662725,Soojin_Lee_100001219495605,Undirected,1639,,1
Jamie_Seo_1541662725,Jangwook_Lee_100001624757810,Undirected,1862,,1
Jamie_Seo_1541662725,Seil__Kim_100002392243776,Undirected,2285,,1
Jamie_Seo_1541662725,Sangho__Lee_100002601227960,Undirected,2364,,1
Seyoung_Park_1544810943,Soyoung_Lee_1350369969,Undirected,960,,1
Seyoung_Park_1544810943,?????????????????????_1415735909,Undirected,1035,,1
Seyoung_Park_1544810943,Ji_Eun_Sung_1417089104,Undirected,1044,,1
Seyoung_Park_1544810943,Seungmin_Lee_1427463605,Undirected,1052,,1
Seyoung_Park_1544810943,????????????????????_100000692518718,Undirected,1098,,1
Seyoung_Park_1544810943,Kidong_Kim_100001733257299,Undirected,2001,,1
Seyoung_Park_1544810943,HanRa_Choi_100001993722145,Undirected,2150,,1
Seyoung_Park_1544810943,???€??????€??€?_100002057205944,Undirected,2192,,1
Seyoung_Park_1544810943,HWoo_Jung_100002295520839,Undirected,2242,,1
Seyoung_Park_1544810943,Hyoeun_Lew_100002383544059,Undirected,2269,,1
Seyoung_Park_1544810943,?????€??????????????_100002581436750,Undirected,2334,,1
Seyoung_Park_1544810943,Jen__Button_100002595027884,Undirected,2351,,1
Seyoung_Park_1544810943,Oogie_Boogie_100002602334210,Undirected,2367,,1
Seyoung_Park_1544810943,Romano__Kieri_100002631841801,Undirected,2397,,1
Seyoung_Park_1544810943,Soeun_Kang_100003091929099,Undirected,2556,,1
Seyoung_Park_1544810943,De__Fang_100003154999004,Undirected,2590,,1
SangSuk_Yoon_1549705201,Ying_Liu_1323164476,Undirected,934,,1
SangSuk_Yoon_1549705201,Yeongbae_Choe_1436943724,Undirected,1065,,1
SangSuk_Yoon_1549705201,Gyu_Dong_Kim_1520958923,Undirected,1088,,1
SangSuk_Yoon_1549705201,Jimi_Kim_100000042595242,Undirected,1105,,1
SangSuk_Yoon_1549705201,Sungyong_Um_100001029973935,Undirected,1499,,1
SangSuk_Yoon_1549705201,Soojin_Lee_100001219495605,Undirected,1640,,1
SangSuk_Yoon_1549705201,Jaeseok_Jason_Lee_100002574066536,Undirected,2327,,1
Gwanhoo_Lee_1559589897,Hyelim_Oh_1045498098,Undirected,782,,1
Gwanhoo_Lee_1559589897,Kevin_Yili_Hong_1050352559,Undirected,810,,1
Gwanhoo_Lee_1559589897,Sooil_Shin_1066459797,Undirected,819,,1
Gwanhoo_Lee_1559589897,Sangkyu_Rho_1191686430,Undirected,880,,1
Gwanhoo_Lee_1559589897,Hwang_Yousub_100000129105747,Undirected,1120,,1
Gwanhoo_Lee_1559589897,Wooyoung_Jeong_100000352666571,Undirected,1121,,1
Gwanhoo_Lee_1559589897,Sang_Pil_Han_100000527304942,Undirected,1122,,1
Gwanhoo_Lee_1559589897,Youngseok_Choi_100000669697706,Undirected,1123,,1
Gwanhoo_Lee_1559589897,Jay_JaeHwuen_Jung_100000817127088,Undirected,1124,,1
Gwanhoo_Lee_1559589897,Dongwon_Lee_100000872817953,Undirected,1406,,1
Gwanhoo_Lee_1559589897,Junghoon_Moon_100000958686183,Undirected,1460,,1
Gwanhoo_Lee_1559589897,David_Dongwon_Lee_100001091392910,Undirected,1519,,1
Gwanhoo_Lee_1559589897,Young-Chan_Lee_100001327248108,Undirected,1684,,1
Gwanhoo_Lee_1559589897,Jungpil_Hahn_100001441813805,Undirected,1731,,1
Gwanhoo_Lee_1559589897,Jinyoung_Min_100001461591869,Undirected,1761,,1
Gwanhoo_Lee_1559589897,Gayoung_Kim_100001466116182,Undirected,1775,,1
Gwanhoo_Lee_1559589897,Tae_Hun_Kim_100001488707087,Undirected,1786,,1
Gwanhoo_Lee_1559589897,Yong_Jin_Kim_100001724755903,Undirected,1992,,1
Gwanhoo_Lee_1559589897,Byungjoon_Yoo_100003837286675,Undirected,2697,,1
Gwanhoo_Lee_1559589897,Ning_Nan_100004361703348,Undirected,2718,,1
Minsu_Ahn_1563397000,JungSu_Ahn_100000606445260,Undirected,1125,,1
Chulki_Lee_1635947541,Soohyun_Kim_1027775630,Undirected,762,,1
Keongtae_Kim_1677111618,Hyelim_Oh_1045498098,Undirected,783,,1
Keongtae_Kim_1677111618,Kevin_Yili_Hong_1050352559,Undirected,811,,1
Keongtae_Kim_1677111618,Gwanhoo_Lee_1559589897,Undirected,1119,,1
Keongtae_Kim_1677111618,Sang_Pil_Han_100000527304942,Undirected,1135,,1
Keongtae_Kim_1677111618,Jay_JaeHwuen_Jung_100000817127088,Undirected,1136,,1
Keongtae_Kim_1677111618,Dongwon_Lee_100000872817953,Undirected,1407,,1
Keongtae_Kim_1677111618,David_Dongwon_Lee_100001091392910,Undirected,1520,,1
Keongtae_Kim_1677111618,Young-Chan_Lee_100001327248108,Undirected,1685,,1
Keongtae_Kim_1677111618,Jungpil_Hahn_100001441813805,Undirected,1732,,1
Keongtae_Kim_1677111618,Soyeon_Yoon_100001559577308,Undirected,1804,,1
Keongtae_Kim_1677111618,Eunho_Park_100001639266686,Undirected,1886,,1
Keongtae_Kim_1677111618,Byungjoon_Yoo_100003837286675,Undirected,2698,,1
Charles_Kim_1679880065,JeongHo_Kim_1206565488,Undirected,886,,1
Charles_Kim_1679880065,Samim_Azad_1292476551,Undirected,920,,1
Charles_Kim_1679880065,Hyunmi_Baek_100000138402894,Undirected,1141,,1
Charles_Kim_1679880065,Jioh_Kim_100000189358339,Undirected,1142,,1
Charles_Kim_1679880065,Jaehong_Lee_100000270663298,Undirected,1143,,1
Charles_Kim_1679880065,Youngseok_Choi_100000669697706,Undirected,1144,,1
Charles_Kim_1679880065,Jeongbok__Wi_100001091797083,Undirected,1537,,1
Charles_Kim_1679880065,Jeongeun_Choi_100001123983767,Undirected,1554,,1
Charles_Kim_1679880065,Ji_Hae_Suh_100001551408312,Undirected,1793,,1
Charles_Kim_1679880065,Eunho_Park_100001639266686,Undirected,1887,,1
Charles_Kim_1679880065,Tongyo_Han_100002543604820,Undirected,2307,,1
Charles_Kim_1679880065,Byungjoon_Yoo_100003837286675,Undirected,2699,,1
Jimin_Yoo_1686320176,Hyunsim_Kang_100001425124196,Undirected,1708,,1
Jimin_Yoo_1686320176,Bae_Tae_Kwan_100001584130182,Undirected,1820,,1
Jimin_Yoo_1686320176,Jaewoo_Kim_100001632240746,Undirected,1867,,1
Jimin_Yoo_1686320176,Go_Eun_Park_100001880594539,Undirected,2090,,1
Sangwook_Ha_1724830321,Hyunmyung_Timothy_Dho_1005633808,Undirected,707,,1
Sangwook_Ha_1724830321,Sam_Seongmin_Jeon_1010864696,Undirected,733,,1
Sangwook_Ha_1724830321,JeongHo_Kim_1206565488,Undirected,887,,1
Sangwook_Ha_1724830321,Namwon_Kim_1383617851,Undirected,995,,1
Sangwook_Ha_1724830321,Bilguun_Uyanga_1392430958,Undirected,1006,,1
Sangwook_Ha_1724830321,Charles_Kim_1679880065,Undirected,1140,,1
Sangwook_Ha_1724830321,Hyunmi_Baek_100000138402894,Undirected,1151,,1
Sangwook_Ha_1724830321,Joo_Young_Jong_100000181482829,Undirected,1152,,1
Sangwook_Ha_1724830321,Jioh_Kim_100000189358339,Undirected,1153,,1
Sangwook_Ha_1724830321,Jaehong_Lee_100000270663298,Undirected,1154,,1
Sangwook_Ha_1724830321,Wooyoung_Jeong_100000352666571,Undirected,1155,,1
Sangwook_Ha_1724830321,Kimoon_Sung_100000529845723,Undirected,1156,,1
Sangwook_Ha_1724830321,Youngseok_Choi_100000669697706,Undirected,1157,,1
Sangwook_Ha_1724830321,Hurnjin_Cho_100000794736658,Undirected,1158,,1
Sangwook_Ha_1724830321,Seong_Ryong_Kim_100000832596862,Undirected,1356,,1
Sangwook_Ha_1724830321,David_Dongwon_Lee_100001091392910,Undirected,1521,,1
Sangwook_Ha_1724830321,Jeongbok__Wi_100001091797083,Undirected,1538,,1
Sangwook_Ha_1724830321,Jeongeun_Choi_100001123983767,Undirected,1555,,1
Sangwook_Ha_1724830321,Young-Chan_Lee_100001327248108,Undirected,1686,,1
Sangwook_Ha_1724830321,Ji_Hae_Suh_100001551408312,Undirected,1794,,1
Sangwook_Ha_1724830321,Eunho_Park_100001639266686,Undirected,1888,,1
Sangwook_Ha_1724830321,Gunwoo_Kim_100001722497134,Undirected,1976,,1
Sangwook_Ha_1724830321,Tongyo_Han_100002543604820,Undirected,2308,,1
Sangwook_Ha_1724830321,Byungjoon_Yoo_100003837286675,Undirected,2700,,1
????????????????????€?_1750811859,Hyunmyung_Timothy_Dho_1005633808,Undirected,708,,1
????????????????????€?_1750811859,Sam_Seongmin_Jeon_1010864696,Undirected,734,,1
????????????????????€?_1750811859,Namwon_Kim_1383617851,Undirected,996,,1
????????????????????€?_1750811859,Bilguun_Uyanga_1392430958,Undirected,1007,,1
????????????????????€?_1750811859,Seojung_Violet_Yang_1408668893,Undirected,1021,,1
????????????????????€?_1750811859,Sangwook_Ha_1724830321,Undirected,1150,,1
????????????????????€?_1750811859,Hyunmi_Baek_100000138402894,Undirected,1161,,1
????????????????????€?_1750811859,Joo_Young_Jong_100000181482829,Undirected,1162,,1
????????????????????€?_1750811859,Jaehong_Lee_100000270663298,Undirected,1163,,1
????????????????????€?_1750811859,Wooyoung_Jeong_100000352666571,Undirected,1164,,1
????????????????????€?_1750811859,Kimoon_Sung_100000529845723,Undirected,1165,,1
????????????????????€?_1750811859,Youngseok_Choi_100000669697706,Undirected,1166,,1
????????????????????€?_1750811859,Seong_Ryong_Kim_100000832596862,Undirected,1357,,1
????????????????????€?_1750811859,Eunho_Park_100001639266686,Undirected,1889,,1
Yiwon_Song_1772077238,Se_Rome_Kim_1027969788,Undirected,765,,1
Yiwon_Song_1772077238,MunGi_Kim_1227882330,Undirected,898,,1
Yiwon_Song_1772077238,Hyunmin_Kim_1238972387,Undirected,908,,1
Yiwon_Song_1772077238,Soyoung_Lee_1350369969,Undirected,961,,1
Yiwon_Song_1772077238,?????????????????????_1415735909,Undirected,1036,,1
Yiwon_Song_1772077238,Ji_Eun_Sung_1417089104,Undirected,1045,,1
Yiwon_Song_1772077238,Seungmin_Lee_1427463605,Undirected,1053,,1
Yiwon_Song_1772077238,Seyoung_Park_1544810943,Undirected,1097,,1
Yiwon_Song_1772077238,Won_Jae_Lee_100000069765934,Undirected,1172,,1
Yiwon_Song_1772077238,Hyobin_Lee_100000182291798,Undirected,1173,,1
Yiwon_Song_1772077238,??????????????????€?_100000259041746,Undirected,1174,,1
Yiwon_Song_1772077238,Brian_Don-chic_Ko_100000307910699,Undirected,1175,,1
Yiwon_Song_1772077238,Juyon_Julie_100000469454910,Undirected,1176,,1
Yiwon_Song_1772077238,Jiyoon_No_100000547274511,Undirected,1177,,1
Yiwon_Song_1772077238,????????????????????_100000692518718,Undirected,1178,,1
Yiwon_Song_1772077238,Freyr_Van_Aesir_100000865188754,Undirected,1377,,1
Yiwon_Song_1772077238,Hyunji_Shae_Kim_100001156999960,Undirected,1580,,1
Yiwon_Song_1772077238,Chungsol_Lee_100001239028443,Undirected,1660,,1
Yiwon_Song_1772077238,Ayou_Ovee_100001442166098,Undirected,1744,,1
Yiwon_Song_1772077238,HyunJung_Park_100001598041775,Undirected,1840,,1
Yiwon_Song_1772077238,Jaeeun_Yu_100001615528149,Undirected,1854,,1
Yiwon_Song_1772077238,???????????????????_100001646303317,Undirected,1899,,1
Yiwon_Song_1772077238,???????????????????_100001663429780,Undirected,1914,,1
Yiwon_Song_1772077238,Semin_Kim_100001678627405,Undirected,1947,,1
Yiwon_Song_1772077238,Kidong_Kim_100001733257299,Undirected,2002,,1
Yiwon_Song_1772077238,Jason_Kim_100001870622832,Undirected,2078,,1
Yiwon_Song_1772077238,Sookyoung_Ji_100001991314805,Undirected,2141,,1
Yiwon_Song_1772077238,HanRa_Choi_100001993722145,Undirected,2151,,1
Yiwon_Song_1772077238,???€??????€??€?_100002057205944,Undirected,2193,,1
Yiwon_Song_1772077238,Andrew_Kim_100002109906573,Undirected,2208,,1
Yiwon_Song_1772077238,HWoo_Jung_100002295520839,Undirected,2243,,1
Yiwon_Song_1772077238,Hyoeun_Lew_100002383544059,Undirected,2270,,1
Yiwon_Song_1772077238,Canto_Kim_100002549076834,Undirected,2314,,1
Yiwon_Song_1772077238,?????€??????????????_100002581436750,Undirected,2335,,1
Yiwon_Song_1772077238,Jen__Button_100002595027884,Undirected,2352,,1
Yiwon_Song_1772077238,Oogie_Boogie_100002602334210,Undirected,2368,,1
Yiwon_Song_1772077238,Min-Hee__Lim_100002617764635,Undirected,2380,,1
Yiwon_Song_1772077238,Ken__Ko_100002621077930,Undirected,2387,,1
Yiwon_Song_1772077238,Jake__Lee_100002627613128,Undirected,2392,,1
Yiwon_Song_1772077238,???????????????????_100002729976976,Undirected,2404,,1
Yiwon_Song_1772077238,????????????_100002735322523,Undirected,2415,,1
Yiwon_Song_1772077238,Youngwoo__Kim_100002847440633,Undirected,2482,,1
Yiwon_Song_1772077238,Minyoung__KI_100002976351370,Undirected,2514,,1
Yiwon_Song_1772077238,Sunhyung_Jurng_100003006265541,Undirected,2542,,1
Yiwon_Song_1772077238,Soeun_Kang_100003091929099,Undirected,2557,,1
Yiwon_Song_1772077238,Hyun_Yoo__Park_100003101294396,Undirected,2578,,1
Yiwon_Song_1772077238,De__Fang_100003154999004,Undirected,2591,,1
Jamie_Kim_1787605818,Noelle_Teh_17802707,Undirected,1179,,1
Jamie_Kim_1787605818,Yeongbae_Choe_1436943724,Undirected,1066,,1
Jamie_Kim_1787605818,Gyu_Dong_Kim_1520958923,Undirected,1089,,1
Jamie_Kim_1787605818,SangSuk_Yoon_1549705201,Undirected,1104,,1
Jamie_Kim_1787605818,Jimi_Kim_100000042595242,Undirected,1184,,1
Jamie_Kim_1787605818,Sungyong_Um_100001029973935,Undirected,1500,,1
Jamie_Kim_1787605818,Soojin_Lee_100001219495605,Undirected,1641,,1
Jamie_Kim_1787605818,Jaeseok_Jason_Lee_100002574066536,Undirected,2328,,1
Jamie_Kim_1787605818,Wenjuan_Yuan_100002798135050,Undirected,2463,,1
Jamie_Kim_1787605818,Kwangsoo_Park_100003827290374,Undirected,2671,,1
Vc_Choudhary_1818650465,Hyunmyung_Timothy_Dho_1005633808,Undirected,709,,1
Vc_Choudhary_1818650465,Sam_Seongmin_Jeon_1010864696,Undirected,735,,1
Vc_Choudhary_1818650465,Dongwon_Lee_100000872817953,Undirected,1408,,1
Vc_Choudhary_1818650465,Byungjoon_Yoo_100003837286675,Undirected,2701,,1
Bokkee_Lee_1825701313,Sam_Seongmin_Jeon_1010864696,Undirected,736,,1
Bokkee_Lee_1825701313,Seojung_Violet_Yang_1408668893,Undirected,1022,,1
Bokkee_Lee_1825701313,Hyunmi_Baek_100000138402894,Undirected,1189,,1
Bokkee_Lee_1825701313,Jaehong_Lee_100000270663298,Undirected,1190,,1
Bokkee_Lee_1825701313,Kimoon_Sung_100000529845723,Undirected,1191,,1
Bokkee_Lee_1825701313,Youngseok_Choi_100000669697706,Undirected,1192,,1
Bokkee_Lee_1825701313,Hurnjin_Cho_100000794736658,Undirected,1193,,1
Bokkee_Lee_1825701313,?????????€???????€????_100002448768188,Undirected,2291,,1
Bokkee_Lee_1825701313,Byungjoon_Yoo_100003837286675,Undirected,2702,,1
Hyunmi_Baek_100000138402894,Oh_Sunju_100000107832651,Undirected,1208,,1
Joo_Young_Jong_100000181482829,Hyunmi_Baek_100000138402894,Undirected,1220,,1
Hyobin_Lee_100000182291798,Won_Jae_Lee_100000069765934,Undirected,1202,,1
Jioh_Kim_100000189358339,Hyunmi_Baek_100000138402894,Undirected,1221,,1
Sewon_Moon_100000208732673,Hyunmi_Baek_100000138402894,Undirected,1222,,1
Sewon_Moon_100000208732673,Joo_Young_Jong_100000181482829,Undirected,1229,,1
Jaehong_Lee_100000270663298,Oh_Sunju_100000107832651,Undirected,1209,,1
Jaehong_Lee_100000270663298,Hyunmi_Baek_100000138402894,Undirected,1223,,1
Jaehong_Lee_100000270663298,Joo_Young_Jong_100000181482829,Undirected,1230,,1
Jaehong_Lee_100000270663298,Jioh_Kim_100000189358339,Undirected,1240,,1
Jaehong_Lee_100000270663298,Sewon_Moon_100000208732673,Undirected,1244,,1
Brian_Don-chic_Ko_100000307910699,Won_Jae_Lee_100000069765934,Undirected,1203,,1
Wooyoung_Jeong_100000352666571,Oh_Sunju_100000107832651,Undirected,1210,,1
Wooyoung_Jeong_100000352666571,Hyunmi_Baek_100000138402894,Undirected,1224,,1
Wooyoung_Jeong_100000352666571,Joo_Young_Jong_100000181482829,Undirected,1231,,1
Wooyoung_Jeong_100000352666571,Jioh_Kim_100000189358339,Undirected,1241,,1
Wooyoung_Jeong_100000352666571,Sewon_Moon_100000208732673,Undirected,1245,,1
Wooyoung_Jeong_100000352666571,Jaehong_Lee_100000270663298,Undirected,1262,,1
Juyon_Julie_100000469454910,Won_Jae_Lee_100000069765934,Undirected,1204,,1
Kimoon_Sung_100000529845723,Oh_Sunju_100000107832651,Undirected,1211,,1
Kimoon_Sung_100000529845723,Hyunmi_Baek_100000138402894,Undirected,1225,,1
Kimoon_Sung_100000529845723,Joo_Young_Jong_100000181482829,Undirected,1232,,1
Kimoon_Sung_100000529845723,Sewon_Moon_100000208732673,Undirected,1246,,1
Kimoon_Sung_100000529845723,Jaehong_Lee_100000270663298,Undirected,1263,,1
Kimoon_Sung_100000529845723,Wooyoung_Jeong_100000352666571,Undirected,1283,,1
???€?????????????????_100000531856732,Min_Jung_Kim_100000386221181,Undirected,1289,,1
Byeong-gil_Kim_100000539764469,Jayeon_Ok_100000333987176,Undirected,1277,,1
Kwang_Soon_Kim_100000544656326,Hyun-Kyung_Jenny_Woo_100000062816441,Undirected,1197,,1
Jiyoon_No_100000547274511,Won_Jae_Lee_100000069765934,Undirected,1205,,1
Dooee_Park_100000563487306,??????????????????_100000239260227,Undirected,1250,,1
Dooee_Park_100000563487306,Youngjoo_Lim_100000279597869,Undirected,1269,,1
Dooee_Park_100000563487306,Min_Jung_Kim_100000386221181,Undirected,1290,,1
Sungeun_Hwang_100000585533103,Hyun-Kyung_Jenny_Woo_100000062816441,Undirected,1198,,1
Sungeun_Hwang_100000585533103,Kwang_Soon_Kim_100000544656326,Undirected,1318,,1
?????????????????€????_100000608158296,Youwon_Bang_100000333091096,Undirected,1275,,1
Youngseok_Choi_100000669697706,Oh_Sunju_100000107832651,Undirected,1212,,1
Youngseok_Choi_100000669697706,Hyunmi_Baek_100000138402894,Undirected,1226,,1
Youngseok_Choi_100000669697706,Joo_Young_Jong_100000181482829,Undirected,1233,,1
Youngseok_Choi_100000669697706,Jioh_Kim_100000189358339,Undirected,1242,,1
Youngseok_Choi_100000669697706,Sewon_Moon_100000208732673,Undirected,1247,,1
Youngseok_Choi_100000669697706,Jaehong_Lee_100000270663298,Undirected,1264,,1
Youngseok_Choi_100000669697706,Wooyoung_Jeong_100000352666571,Undirected,1284,,1
Youngseok_Choi_100000669697706,Kimoon_Sung_100000529845723,Undirected,1312,,1
????????????????????_100000692518718,Hyobin_Lee_100000182291798,Undirected,1237,,1
????????????????????_100000692518718,Brian_Don-chic_Ko_100000307910699,Undirected,1273,,1
????????????????????_100000692518718,Juyon_Julie_100000469454910,Undirected,1296,,1
????????????????????_100000692518718,Jake_Lee_100000545593230,Undirected,1320,,1
????????????????????_100000692518718,Jiyoon_No_100000547274511,Undirected,1323,,1
Hurnjin_Cho_100000794736658,Oh_Sunju_100000107832651,Undirected,1213,,1
Hurnjin_Cho_100000794736658,Hyunmi_Baek_100000138402894,Undirected,1227,,1
Hurnjin_Cho_100000794736658,Joo_Young_Jong_100000181482829,Undirected,1234,,1
Hurnjin_Cho_100000794736658,Sewon_Moon_100000208732673,Undirected,1248,,1
